job_id,job_title,company_name,location,company_name,company_size,industry
1780,AI Product Manager,"Rubio, Lutz and Sanders","Trevinobury, IL","Rubio, Lutz and Sanders",Large,E-commerce
1781,Data Scientist,Avila LLC,"North Dominicmouth, MY",Avila LLC,Startup,Retail
1782,NLP Engineer,Phillips Inc,"Davidberg, SZ",Phillips Inc,Mid,Education
1783,Data Scientist,"Page, Mccoy and Walsh","Johnmouth, GT","Page, Mccoy and Walsh",Mid,Healthcare
1784,Quant Researcher,Alvarado-Rhodes,"Danieltown, SB",Alvarado-Rhodes,Mid,E-commerce
1785,AI Product Manager,Green-Fleming,"East Timothybury, GT",Green-Fleming,Startup,Healthcare
1786,Computer Vision Engineer,Miller-Walker,"East Martha, WS",Miller-Walker,Large,Education
1787,ML Engineer,"Thomas, Mccarthy and King","New Christopherville, UY","Thomas, Mccarthy and King",Mid,Retail
1788,Computer Vision Engineer,"Smith, King and Miller","East Joanna, BY","Smith, King and Miller",Mid,Finance
1789,AI Researcher,Mann PLC,"Schwartzport, LB",Mann PLC,Startup,Finance
1790,AI Researcher,"Ellis, Wilson and Ochoa","South Deborahfurt, PT","Ellis, Wilson and Ochoa",Large,Tech
1791,Data Analyst,Quinn Ltd,"Kellychester, PW",Quinn Ltd,Mid,Healthcare
1792,Data Analyst,Ward PLC,"Tiffanyville, MD",Ward PLC,Mid,Finance
1793,Data Scientist,Grant Group,"Lake Ann, TO",Grant Group,Mid,Retail
1794,AI Researcher,Gomez and Sons,"Hollyside, NP",Gomez and Sons,Mid,Retail
1795,AI Product Manager,Wilson-Myers,"Lake Jeffreymouth, AD",Wilson-Myers,Large,Tech
1796,Data Scientist,Morton-Simpson,"Davidmouth, JP",Morton-Simpson,Large,Finance
1797,Data Analyst,Nguyen LLC,"South Nathan, NI",Nguyen LLC,Startup,E-commerce
1798,ML Engineer,Combs Inc,"Susanshire, TL",Combs Inc,Large,Healthcare
1799,Data Scientist,Ferguson and Sons,"West Coryburgh, SL",Ferguson and Sons,Large,Healthcare
1800,AI Researcher,Cook Group,"East Rodney, DM",Cook Group,Mid,Automotive
1801,ML Engineer,"White, Weber and Terry","Jessicabury, DE","White, Weber and Terry",Startup,Education
1802,Computer Vision Engineer,Le-Brown,"Jonesmouth, GT",Le-Brown,Startup,Finance
1803,ML Engineer,"Boyd, Cochran and Golden","South Kaitlyn, MD","Boyd, Cochran and Golden",Mid,Education
1804,ML Engineer,"Warren, Kirby and Thomas","Dennisstad, GW","Warren, Kirby and Thomas",Mid,Tech
1805,AI Product Manager,Berry LLC,"Mahoneyshire, CO",Berry LLC,Startup,Automotive
1806,Data Scientist,"Walker, Brown and Monroe","Jadefort, BY","Walker, Brown and Monroe",Mid,E-commerce
1807,Quant Researcher,Armstrong-Clark,"Reidfurt, MM",Armstrong-Clark,Mid,Education
1808,AI Product Manager,Hall-Gill,"Scottberg, KG",Hall-Gill,Startup,Education
1809,Data Scientist,"Riley, Rasmussen and Baker","Atkinsstad, AF","Riley, Rasmussen and Baker",Large,E-commerce
1810,Computer Vision Engineer,Martinez and Sons,"Kennethshire, HR",Martinez and Sons,Large,Automotive
1811,Data Analyst,Hernandez Inc,"Rileyside, IS",Hernandez Inc,Startup,Retail
1812,Data Analyst,Moore-Ramirez,"Kimberlyfort, DO",Moore-Ramirez,Large,Finance
1813,NLP Engineer,Duran-Rangel,"North Lindsey, CA",Duran-Rangel,Large,Retail
1814,NLP Engineer,"Black, Rodriguez and Hicks","Jerrychester, GE","Black, Rodriguez and Hicks",Mid,Education
1815,NLP Engineer,Wilson PLC,"Allenfurt, RO",Wilson PLC,Mid,Tech
1816,Computer Vision Engineer,"Hines, Castillo and Patterson","Andrewhaven, HR","Hines, Castillo and Patterson",Mid,Tech
1817,Data Scientist,Mitchell-Rivera,"Collinsside, UZ",Mitchell-Rivera,Startup,Education
1818,ML Engineer,"Williams, Mcdonald and Martin","Lake Melindabury, ER","Williams, Mcdonald and Martin",Large,Education
1819,ML Engineer,Lee PLC,"Cliffordview, IS",Lee PLC,Startup,Finance
1820,Data Analyst,Wright Inc,"Port Carrie, ME",Wright Inc,Mid,E-commerce
1821,ML Engineer,Townsend Inc,"Cooperstad, CO",Townsend Inc,Large,Education
1822,AI Researcher,Valentine-Hodge,"Jasonborough, CG",Valentine-Hodge,Large,Healthcare
1823,Data Analyst,Scott-Jackson,"East Tyler, KP",Scott-Jackson,Startup,Healthcare
1824,Data Analyst,Austin Group,"Caseychester, SA",Austin Group,Startup,Finance
1825,Data Scientist,Garza-Gilbert,"Robertbury, HR",Garza-Gilbert,Large,Education
1826,AI Product Manager,Nichols-Cook,"Stevenshire, UG",Nichols-Cook,Startup,Retail
1827,NLP Engineer,Thompson-Powell,"Katherinebury, PH",Thompson-Powell,Mid,Healthcare
1828,AI Product Manager,Sawyer-Cooper,"Lake Daisyfurt, MC",Sawyer-Cooper,Startup,E-commerce
1829,AI Product Manager,"Ray, Torres and Cortez","Silvastad, LI","Ray, Torres and Cortez",Mid,Automotive
1830,Quant Researcher,Stokes-Cameron,"Perrymouth, BG",Stokes-Cameron,Startup,E-commerce
1831,Data Analyst,Hudson-Robertson,"Port Kristin, LB",Hudson-Robertson,Large,Finance
1832,NLP Engineer,Carter-Jimenez,"South Jenniferton, KG",Carter-Jimenez,Large,Healthcare
1833,Computer Vision Engineer,Freeman-Reyes,"Janetmouth, VE",Freeman-Reyes,Large,Tech
1834,Data Analyst,"Hicks, Webb and Krueger","Jessicaborough, CA","Hicks, Webb and Krueger",Large,Finance
1835,NLP Engineer,"Cannon, Martin and Watson","South Debra, AD","Cannon, Martin and Watson",Large,Tech
1836,ML Engineer,Blevins PLC,"Jeremyland, AU",Blevins PLC,Startup,Automotive
1837,Data Analyst,"Butler, Brown and Thomas","Evelynhaven, CN","Butler, Brown and Thomas",Large,Automotive
1838,Quant Researcher,Ellis Inc,"Susantown, GB",Ellis Inc,Large,Healthcare
1839,Quant Researcher,Lindsey Ltd,"New Shaun, BJ",Lindsey Ltd,Mid,Education
1840,Quant Researcher,Wu Ltd,"East Christinachester, BO",Wu Ltd,Startup,Healthcare
1841,Data Scientist,Ruiz-Payne,"East Christopherberg, BJ",Ruiz-Payne,Large,Tech
1842,Data Scientist,Stewart Group,"Jefferymouth, KW",Stewart Group,Large,Tech
1843,AI Product Manager,"Adams, Finley and Perez","Downsland, TW","Adams, Finley and Perez",Large,Tech
1844,AI Product Manager,Ponce-Brewer,"Daymouth, MK",Ponce-Brewer,Mid,Education
1845,NLP Engineer,Strickland-Gray,"Taylorport, VU",Strickland-Gray,Mid,Tech
1846,Data Scientist,Mckee PLC,"Danielletown, MH",Mckee PLC,Startup,E-commerce
1847,Data Scientist,Keith Inc,"Lake Robert, TN",Keith Inc,Large,Healthcare
1848,NLP Engineer,Willis-Olson,"North Aaronberg, ME",Willis-Olson,Mid,Automotive
1849,ML Engineer,"Roberts, Gill and Williams","Lake Scottbury, LB","Roberts, Gill and Williams",Large,Tech
1850,Data Analyst,Johnson LLC,"New Richard, HT",Johnson LLC,Startup,Education
1851,Computer Vision Engineer,"Houston, Ponce and Pennington","Lake Jamesside, DM","Houston, Ponce and Pennington",Startup,Automotive
1852,AI Researcher,"Smith, Willis and Johnson","Cathyport, PH","Smith, Willis and Johnson",Large,Healthcare
1853,NLP Engineer,Greene and Sons,"Pearsonberg, KG",Greene and Sons,Mid,Retail
1854,Computer Vision Engineer,Lloyd PLC,"New Ericafurt, LU",Lloyd PLC,Large,Finance
1855,ML Engineer,Abbott-Gray,"Howardview, MA",Abbott-Gray,Mid,E-commerce
1856,Computer Vision Engineer,Ramos and Sons,"Rileyborough, HU",Ramos and Sons,Mid,Healthcare
1857,Data Analyst,Hicks Inc,"North Haileyville, UA",Hicks Inc,Large,Retail
1858,Computer Vision Engineer,Adams-Bright,"Laneberg, JM",Adams-Bright,Startup,Tech
1859,Data Analyst,Martin-Gregory,"Dawnmouth, MM",Martin-Gregory,Startup,Education
1860,Quant Researcher,Wood LLC,"North Brooke, US",Wood LLC,Large,Education
1861,AI Product Manager,Schultz-Sanders,"South Elizabeth, BI",Schultz-Sanders,Mid,Healthcare
1862,Quant Researcher,Ray LLC,"West Charles, ZM",Ray LLC,Mid,Automotive
1863,AI Researcher,"Lee, Rodgers and Hunter","West Whitney, BH","Lee, Rodgers and Hunter",Mid,Finance
1864,AI Researcher,Jones and Sons,"New Matthew, UG",Jones and Sons,Large,Finance
1865,NLP Engineer,Morse-Hodges,"Beckerstad, IN",Morse-Hodges,Mid,Finance
1866,Quant Researcher,"West, Williams and Stewart","Macdonaldfort, JM","West, Williams and Stewart",Large,Healthcare
1867,Quant Researcher,Lopez LLC,"South Ralphfort, MH",Lopez LLC,Startup,Automotive
1868,Data Analyst,Nunez Inc,"New Brianborough, AF",Nunez Inc,Mid,Retail
1869,Computer Vision Engineer,"Lewis, Pollard and Rogers","Pearsonmouth, RW","Lewis, Pollard and Rogers",Startup,Retail
1870,ML Engineer,"Moody, Oconnor and Brewer","Thompsonborough, AF","Moody, Oconnor and Brewer",Mid,Finance
1871,AI Product Manager,Rodriguez-Moore,"Parkerchester, TN",Rodriguez-Moore,Startup,Finance
1872,Data Analyst,Baker-Williams,"Bakerland, NG",Baker-Williams,Mid,E-commerce
1873,Data Scientist,"Summers, Carter and James","Swansonburgh, MV","Summers, Carter and James",Large,Automotive
1874,Computer Vision Engineer,"Hughes, Neal and Davis","Davidbury, CM","Hughes, Neal and Davis",Startup,Automotive
1875,AI Product Manager,Robinson Inc,"Wuland, BO",Robinson Inc,Large,Healthcare
1876,Quant Researcher,Marsh Inc,"Lake Patrickville, SK",Marsh Inc,Startup,Education
1877,Data Scientist,Kim-Thornton,"South Peggyton, PW",Kim-Thornton,Mid,Finance
1878,Quant Researcher,"Miller, Wilson and Barker","Helenport, OM","Miller, Wilson and Barker",Large,Retail
1879,Computer Vision Engineer,"Stewart, Rodriguez and Jenkins","Port Mitchell, US","Stewart, Rodriguez and Jenkins",Large,Education
1880,Data Scientist,Kelly-Cline,"Port Caroline, NI",Kelly-Cline,Large,Education
1881,Data Analyst,Beltran Inc,"Lake Joshua, CU",Beltran Inc,Large,Tech
1882,ML Engineer,"Kennedy, Lopez and Bell","New Michael, TW","Kennedy, Lopez and Bell",Mid,Retail
1883,ML Engineer,Watson-Mitchell,"Mariaton, SZ",Watson-Mitchell,Mid,Tech
1884,NLP Engineer,"Wolfe, Stephenson and Sanchez","Wallacetown, MG","Wolfe, Stephenson and Sanchez",Startup,Tech
1885,Data Analyst,Gaines-Nelson,"West Ryanport, MZ",Gaines-Nelson,Large,Automotive
1886,AI Researcher,"Calhoun, Thomas and Brandt","Shepherdport, CY","Calhoun, Thomas and Brandt",Large,Automotive
1887,AI Researcher,"Hernandez, Griffith and Simmons","West Mark, ET","Hernandez, Griffith and Simmons",Large,Retail
1888,AI Product Manager,Davies-Payne,"Kristyton, GW",Davies-Payne,Large,Tech
1889,Data Analyst,Hicks Group,"Hollyberg, BB",Hicks Group,Large,Automotive
1890,Computer Vision Engineer,Myers Ltd,"Amandahaven, MX",Myers Ltd,Mid,Retail
1891,NLP Engineer,Ramirez and Sons,"Brendashire, LR",Ramirez and Sons,Mid,Automotive
1892,ML Engineer,Adams-Lee,"New Marthaview, PH",Adams-Lee,Large,Retail
1893,Data Analyst,Rosario PLC,"East John, TV",Rosario PLC,Large,Retail
1894,Quant Researcher,Mack and Sons,"Rhodestown, LI",Mack and Sons,Mid,Automotive
1895,Data Scientist,"Ramos, Hines and Faulkner","Martinbury, PW","Ramos, Hines and Faulkner",Startup,Finance
1896,AI Researcher,Smith-Hall,"Debbieburgh, FI",Smith-Hall,Startup,E-commerce
1897,ML Engineer,"Santos, Lowe and Lindsey","Humphreyfort, PT","Santos, Lowe and Lindsey",Large,Finance
1898,Quant Researcher,Wilkins-King,"Lake Mark, CH",Wilkins-King,Mid,E-commerce
1899,Computer Vision Engineer,Parker-Harris,"Morrisburgh, MH",Parker-Harris,Startup,Healthcare
1900,ML Engineer,Mitchell-Ayers,"Andersonberg, GA",Mitchell-Ayers,Mid,Retail
1901,AI Product Manager,"James, Scott and Armstrong","Kellyton, TG","James, Scott and Armstrong",Mid,E-commerce
1902,NLP Engineer,Mcdonald-Hines,"West Christian, RS",Mcdonald-Hines,Startup,Retail
1903,Data Scientist,Alvarez and Sons,"Rebeccamouth, CZ",Alvarez and Sons,Startup,Education
1904,Data Analyst,Shaw-May,"Saraberg, SO",Shaw-May,Mid,E-commerce
1905,Data Analyst,"Deleon, Johnson and Shah","Markview, TZ","Deleon, Johnson and Shah",Startup,Automotive
1906,ML Engineer,Stevens LLC,"Palmershire, ES",Stevens LLC,Large,Retail
1907,Data Analyst,"Moore, Edwards and Greene","North Angelaside, RU","Moore, Edwards and Greene",Mid,Finance
1908,AI Researcher,Lee Group,"Buchananfort, PS",Lee Group,Startup,Automotive
1909,AI Researcher,"Smith, Rodriguez and Foster","East Laura, YE","Smith, Rodriguez and Foster",Mid,Tech
1910,Data Analyst,Hale Group,"Jasonbury, ZM",Hale Group,Mid,Automotive
1911,Quant Researcher,James PLC,"Port Jacqueline, NG",James PLC,Mid,Education
1912,NLP Engineer,Wagner-Doyle,"Stephaniefurt, SL",Wagner-Doyle,Startup,Automotive
1913,AI Product Manager,Martinez PLC,"Mollyside, JO",Martinez PLC,Mid,Tech
1914,AI Product Manager,"Allen, Ward and Smith","Morganshire, HT","Allen, Ward and Smith",Large,Tech
1915,Computer Vision Engineer,Nelson PLC,"Bennettshire, IR",Nelson PLC,Mid,Education
1916,AI Researcher,Roach-Flores,"Brownfurt, LA",Roach-Flores,Startup,Education
1917,Data Analyst,Mullins Group,"Goodwinshire, ME",Mullins Group,Large,Automotive
1918,Data Analyst,Smith-Garcia,"Craigport, CV",Smith-Garcia,Mid,E-commerce
1919,Data Analyst,White-Frye,"Nicoletown, NZ",White-Frye,Mid,Retail
1920,NLP Engineer,"Lewis, Mccormick and Rowland","Lake Andrea, DM","Lewis, Mccormick and Rowland",Mid,Tech
1921,AI Researcher,"Mccann, Atkinson and Durham","Atkinschester, CO","Mccann, Atkinson and Durham",Startup,Finance
1922,NLP Engineer,Campbell PLC,"Lucaschester, FJ",Campbell PLC,Startup,Education
1923,AI Researcher,Edwards-Pacheco,"Stevenside, CD",Edwards-Pacheco,Large,E-commerce
1924,ML Engineer,Arroyo Ltd,"North Jennifer, HR",Arroyo Ltd,Mid,Healthcare
1925,ML Engineer,Banks-Wright,"South Devintown, MT",Banks-Wright,Mid,Healthcare
1926,AI Researcher,Hayes PLC,"Port Kaylatown, SO",Hayes PLC,Large,Tech
1927,NLP Engineer,"Moore, Mitchell and Tapia","North Kimberly, HN","Moore, Mitchell and Tapia",Large,Finance
1928,ML Engineer,Martin PLC,"Port Stevenburgh, KN",Martin PLC,Mid,E-commerce
1929,ML Engineer,"Garcia, Chambers and Sutton","South Paulstad, BY","Garcia, Chambers and Sutton",Mid,Finance
1930,NLP Engineer,Wyatt LLC,"Jaredport, NA",Wyatt LLC,Large,Healthcare
1931,Data Analyst,"Weeks, Diaz and Fisher","Hernandeztown, PS","Weeks, Diaz and Fisher",Large,Education
1932,AI Researcher,Murphy Inc,"East Samuelburgh, SL",Murphy Inc,Startup,Healthcare
1933,Data Scientist,Mahoney LLC,"North Paigemouth, TO",Mahoney LLC,Large,Retail
1934,AI Researcher,Larsen-Armstrong,"North Albert, NP",Larsen-Armstrong,Startup,E-commerce
1935,NLP Engineer,Chavez and Sons,"Natashaberg, BA",Chavez and Sons,Startup,Retail
1936,NLP Engineer,Davis Ltd,"North Maryborough, CL",Davis Ltd,Mid,Automotive
1937,Computer Vision Engineer,Baldwin-Norman,"North Oscar, DJ",Baldwin-Norman,Mid,Retail
1938,Data Scientist,"Lyons, Gardner and Moss","Tarahaven, IN","Lyons, Gardner and Moss",Large,E-commerce
1939,Data Scientist,Smith-Silva,"West Claudia, RO",Smith-Silva,Large,Retail
1940,AI Product Manager,Craig-Snyder,"Timothyfort, DZ",Craig-Snyder,Mid,Healthcare
1941,NLP Engineer,Shah PLC,"Roberttown, AG",Shah PLC,Startup,E-commerce
1942,NLP Engineer,"Robinson, Mcdowell and Robinson","South Elizabeth, GE","Robinson, Mcdowell and Robinson",Large,E-commerce
1943,Data Analyst,"Williams, Brown and Chen","Cassandraport, MC","Williams, Brown and Chen",Mid,Finance
1944,NLP Engineer,"Lopez, Davis and Chapman","Lake Alisonhaven, NI","Lopez, Davis and Chapman",Mid,E-commerce
1945,Data Scientist,"Walker, Williamson and Brown","Staciechester, AO","Walker, Williamson and Brown",Large,E-commerce
1946,Quant Researcher,"Fry, Farrell and Hernandez","Taylorview, PL","Fry, Farrell and Hernandez",Large,Education
1947,Quant Researcher,"Gomez, King and Thompson","North Sheryl, TD","Gomez, King and Thompson",Startup,Automotive
1948,Quant Researcher,Kim-Woodward,"New Andrea, NI",Kim-Woodward,Mid,E-commerce
1949,Data Scientist,"Williams, Moore and Rogers","New Kimberlyhaven, SN","Williams, Moore and Rogers",Mid,Education
1950,Data Analyst,"Roberson, Lucero and Smith","New Roberto, JP","Roberson, Lucero and Smith",Large,Healthcare
1951,Quant Researcher,"Hoffman, Gaines and Medina","Harperfort, MT","Hoffman, Gaines and Medina",Mid,Finance
1952,Data Analyst,Robinson Ltd,"Stevenborough, GR",Robinson Ltd,Mid,Education
1953,Data Analyst,Stark-Collins,"Port Meganshire, MH",Stark-Collins,Large,Healthcare
1954,NLP Engineer,Allen-Sandoval,"Mallorymouth, MY",Allen-Sandoval,Large,Tech
1955,ML Engineer,Reid-Armstrong,"Williamstad, VE",Reid-Armstrong,Large,Automotive
1956,Quant Researcher,Jones-Lopez,"Emilyberg, CH",Jones-Lopez,Large,Finance
1957,NLP Engineer,Bennett Ltd,"East Casey, EE",Bennett Ltd,Large,Healthcare
1958,Data Scientist,Moore-Martin,"Gregorytown, GA",Moore-Martin,Mid,Tech
1959,AI Researcher,Diaz-Reed,"South Benjamin, FR",Diaz-Reed,Mid,Education
1960,Computer Vision Engineer,"Clark, Olsen and Williams","Lake Janicehaven, BH","Clark, Olsen and Williams",Mid,Education
1961,Data Scientist,Daniels-Moore,"West Justinfort, AO",Daniels-Moore,Large,E-commerce
1962,Data Scientist,"Ramos, Long and Smith","West Danielle, LU","Ramos, Long and Smith",Mid,E-commerce
1963,Quant Researcher,Miller-Vaughan,"New Mistyland, SL",Miller-Vaughan,Mid,Automotive
1964,Quant Researcher,"Hines, Stevens and Johnson","Gutierrezmouth, UG","Hines, Stevens and Johnson",Large,Education
1965,Data Scientist,Williams-Mcdonald,"West Natalieville, GD",Williams-Mcdonald,Mid,Finance
1966,Quant Researcher,Chen Ltd,"East Markville, GM",Chen Ltd,Startup,Tech
1967,AI Researcher,Joseph Ltd,"South Christopher, NE",Joseph Ltd,Startup,Education
1968,ML Engineer,Williams LLC,"Wrightburgh, ML",Williams LLC,Large,E-commerce
1969,AI Researcher,"Jones, Reyes and Watkins","Lindashire, SC","Jones, Reyes and Watkins",Large,Automotive
1970,Data Scientist,"Rodriguez, Mccoy and Rojas","Carterport, UG","Rodriguez, Mccoy and Rojas",Mid,Finance
1971,ML Engineer,"Kim, Mitchell and York","Lovemouth, VN","Kim, Mitchell and York",Large,Tech
1972,Data Analyst,Jackson-Ortiz,"East Randy, BA",Jackson-Ortiz,Startup,Education
1973,AI Researcher,"Miller, Russell and Reed","East Sylviaborough, ML","Miller, Russell and Reed",Mid,Education
1974,ML Engineer,Mclaughlin-Woodard,"Lake Alexanderfurt, QA",Mclaughlin-Woodard,Mid,Automotive
1975,Quant Researcher,"Smith, Simon and Bennett","West Loganburgh, DJ","Smith, Simon and Bennett",Startup,Tech
1976,Computer Vision Engineer,Horton and Sons,"Nicholasmouth, BD",Horton and Sons,Large,Education
1977,Data Analyst,Allen-Patterson,"East Shelley, DE",Allen-Patterson,Startup,Tech
1978,Data Analyst,Tate-Burnett,"Harrischester, ER",Tate-Burnett,Large,Tech
1979,AI Product Manager,"Johnson, Hughes and Smith","New Michaelmouth, NP","Johnson, Hughes and Smith",Large,E-commerce
1980,AI Product Manager,Cook-Fowler,"Kevinborough, SE",Cook-Fowler,Mid,Finance
1981,AI Product Manager,Fleming LLC,"East Michelleborough, ZA",Fleming LLC,Startup,E-commerce
1982,NLP Engineer,Schmidt Inc,"South Craigchester, KG",Schmidt Inc,Startup,E-commerce
1983,ML Engineer,Ramirez-Love,"Tylerland, GA",Ramirez-Love,Startup,Finance
1984,AI Researcher,Ball-Kelly,"North Melissashire, LA",Ball-Kelly,Startup,Automotive
1985,Data Analyst,Grimes-Moore,"Melissamouth, VC",Grimes-Moore,Mid,Automotive
1986,Data Analyst,"Jackson, Anthony and Woods","Danielview, SA","Jackson, Anthony and Woods",Startup,Finance
1987,Data Scientist,"Douglas, Thomas and Smith","Gailmouth, PK","Douglas, Thomas and Smith",Mid,Healthcare
1988,ML Engineer,"Solis, Peters and Walsh","Jennifermouth, HR","Solis, Peters and Walsh",Large,Tech
1989,AI Product Manager,Webb-Walls,"Port Camerontown, BB",Webb-Walls,Large,Finance
1990,Data Scientist,"Hall, Barber and Young","Williamshaven, NI","Hall, Barber and Young",Startup,Tech
1991,Computer Vision Engineer,Sanchez Group,"Brownton, LB",Sanchez Group,Startup,Finance
1992,Quant Researcher,Wood-Salas,"East Brianborough, IL",Wood-Salas,Startup,Finance
1993,Computer Vision Engineer,Young and Sons,"Lesliefort, ZW",Young and Sons,Startup,Automotive
1994,NLP Engineer,Moran-Brown,"Brownburgh, WS",Moran-Brown,Mid,Tech
1995,AI Researcher,Williams-Curtis,"Melissaside, ZA",Williams-Curtis,Startup,Education
1996,NLP Engineer,"Mueller, Ellis and Clark","Washingtonmouth, SD","Mueller, Ellis and Clark",Large,Finance
1997,AI Product Manager,Roberts-Yu,"Joshuafort, ZA",Roberts-Yu,Large,Automotive
1998,Data Analyst,"Brooks, Williams and Randolph","West Brittanyburgh, CG","Brooks, Williams and Randolph",Large,Education
1999,Quant Researcher,Castaneda-Smith,"Anthonyshire, OM",Castaneda-Smith,Large,Education
2000,Quant Researcher,Estes Group,"Benjaminview, NE",Estes Group,Startup,Finance
