job_id,job_title,company_name,location,salary_range_usd,salary_min,salary_max,salary_avg,salary_cluster
1814,NLP Engineer,"Black, Rodriguez and Hicks","Jerrychester, GE",92504-103546,92504,103546,98025.0,80-100K
1815,NLP Engineer,Wilson PLC,"Allenfurt, RO",140645-172949,140645,172949,156797.0,150-200K
1816,Computer Vision Engineer,"Hines, Castillo and Patterson","Andrewhaven, HR",67314-88216,67314,88216,77765.0,60-80K
1817,Data Scientist,Mitchell-Rivera,"Collinsside, UZ",116027-190410,116027,190410,153218.5,150-200K
1818,ML Engineer,"Williams, Mcdonald and Martin","Lake Melindabury, ER",55995-137734,55995,137734,96864.5,80-100K
1819,ML Engineer,Lee PLC,"Cliffordview, IS",79142-150174,79142,150174,114658.0,100-120K
1820,Data Analyst,Wright Inc,"Port Carrie, ME",49729-93113,49729,93113,71421.0,60-80K
1821,ML Engineer,Townsend Inc,"Cooperstad, CO",133127-147369,133127,147369,140248.0,120-150K
1822,AI Researcher,Valentine-Hodge,"Jasonborough, CG",64534-127901,64534,127901,96217.5,80-100K
1823,Data Analyst,Scott-Jackson,"East Tyler, KP",100195-144148,100195,144148,122171.5,120-150K
1824,Data Analyst,Austin Group,"Caseychester, SA",65884-114586,65884,114586,90235.0,80-100K
1825,Data Scientist,Garza-Gilbert,"Robertbury, HR",110008-207656,110008,207656,158832.0,150-200K
1826,AI Product Manager,Nichols-Cook,"Stevenshire, UG",141080-176268,141080,176268,158674.0,150-200K
1827,NLP Engineer,Thompson-Powell,"Katherinebury, PH",98451-116247,98451,116247,107349.0,100-120K
1828,AI Product Manager,Sawyer-Cooper,"Lake Daisyfurt, MC",92936-189944,92936,189944,141440.0,120-150K
1829,AI Product Manager,"Ray, Torres and Cortez","Silvastad, LI",95352-123255,95352,123255,109303.5,100-120K
1830,Quant Researcher,Stokes-Cameron,"Perrymouth, BG",58077-99999,58077,99999,79038.0,60-80K
1831,Data Analyst,Hudson-Robertson,"Port Kristin, LB",124312-151418,124312,151418,137865.0,120-150K
1832,NLP Engineer,Carter-Jimenez,"South Jenniferton, KG",93786-129779,93786,129779,111782.5,100-120K
1833,Computer Vision Engineer,Freeman-Reyes,"Janetmouth, VE",110572-124509,110572,124509,117540.5,100-120K
1834,Data Analyst,"Hicks, Webb and Krueger","Jessicaborough, CA",51641-93894,51641,93894,72767.5,60-80K
1835,NLP Engineer,"Cannon, Martin and Watson","South Debra, AD",51700-88420,51700,88420,70060.0,60-80K
1836,ML Engineer,Blevins PLC,"Jeremyland, AU",116899-150888,116899,150888,133893.5,120-150K
1837,Data Analyst,"Butler, Brown and Thomas","Evelynhaven, CN",81196-159549,81196,159549,120372.5,120-150K
1838,Quant Researcher,Ellis Inc,"Susantown, GB",59030-80182,59030,80182,69606.0,60-80K
1839,Quant Researcher,Lindsey Ltd,"New Shaun, BJ",64001-154291,64001,154291,109146.0,100-120K
1840,Quant Researcher,Wu Ltd,"East Christinachester, BO",107796-134517,107796,134517,121156.5,120-150K
1841,Data Scientist,Ruiz-Payne,"East Christopherberg, BJ",71884-105313,71884,105313,88598.5,80-100K
1842,Data Scientist,Stewart Group,"Jefferymouth, KW",147074-174771,147074,174771,160922.5,150-200K
1843,AI Product Manager,"Adams, Finley and Perez","Downsland, TW",92572-114371,92572,114371,103471.5,100-120K
1844,AI Product Manager,Ponce-Brewer,"Daymouth, MK",102870-113156,102870,113156,108013.0,100-120K
1845,NLP Engineer,Strickland-Gray,"Taylorport, VU",120347-143612,120347,143612,131979.5,120-150K
1846,Data Scientist,Mckee PLC,"Danielletown, MH",75231-145702,75231,145702,110466.5,100-120K
1847,Data Scientist,Keith Inc,"Lake Robert, TN",58470-121970,58470,121970,90220.0,80-100K
1848,NLP Engineer,Willis-Olson,"North Aaronberg, ME",106459-135097,106459,135097,120778.0,120-150K
1849,ML Engineer,"Roberts, Gill and Williams","Lake Scottbury, LB",122945-203527,122945,203527,163236.0,150-200K
1850,Data Analyst,Johnson LLC,"New Richard, HT",124091-191684,124091,191684,157887.5,150-200K
1851,Computer Vision Engineer,"Houston, Ponce and Pennington","Lake Jamesside, DM",137315-197039,137315,197039,167177.0,150-200K
1852,AI Researcher,"Smith, Willis and Johnson","Cathyport, PH",106512-143521,106512,143521,125016.5,120-150K
1853,NLP Engineer,Greene and Sons,"Pearsonberg, KG",98138-173798,98138,173798,135968.0,120-150K
1854,Computer Vision Engineer,Lloyd PLC,"New Ericafurt, LU",135742-157917,135742,157917,146829.5,120-150K
1855,ML Engineer,Abbott-Gray,"Howardview, MA",83533-101505,83533,101505,92519.0,80-100K
1856,Computer Vision Engineer,Ramos and Sons,"Rileyborough, HU",121547-203993,121547,203993,162770.0,150-200K
1857,Data Analyst,Hicks Inc,"North Haileyville, UA",120806-164790,120806,164790,142798.0,120-150K
1858,Computer Vision Engineer,Adams-Bright,"Laneberg, JM",98170-187910,98170,187910,143040.0,120-150K
1859,Data Analyst,Martin-Gregory,"Dawnmouth, MM",69719-121288,69719,121288,95503.5,80-100K
1860,Quant Researcher,Wood LLC,"North Brooke, US",149745-219560,149745,219560,184652.5,150-200K
1861,AI Product Manager,Schultz-Sanders,"South Elizabeth, BI",121766-167056,121766,167056,144411.0,120-150K
1862,Quant Researcher,Ray LLC,"West Charles, ZM",134147-151699,134147,151699,142923.0,120-150K
1863,AI Researcher,"Lee, Rodgers and Hunter","West Whitney, BH",120540-186828,120540,186828,153684.0,150-200K
1864,AI Researcher,Jones and Sons,"New Matthew, UG",109782-188846,109782,188846,149314.0,120-150K
1865,NLP Engineer,Morse-Hodges,"Beckerstad, IN",122408-206048,122408,206048,164228.0,150-200K
1866,Quant Researcher,"West, Williams and Stewart","Macdonaldfort, JM",58854-124327,58854,124327,91590.5,80-100K
1867,Quant Researcher,Lopez LLC,"South Ralphfort, MH",88941-139505,88941,139505,114223.0,100-120K
1868,Data Analyst,Nunez Inc,"New Brianborough, AF",72495-145673,72495,145673,109084.0,100-120K
1869,Computer Vision Engineer,"Lewis, Pollard and Rogers","Pearsonmouth, RW",82814-179347,82814,179347,131080.5,120-150K
1870,ML Engineer,"Moody, Oconnor and Brewer","Thompsonborough, AF",116933-134438,116933,134438,125685.5,120-150K
1871,AI Product Manager,Rodriguez-Moore,"Parkerchester, TN",98712-188424,98712,188424,143568.0,120-150K
1872,Data Analyst,Baker-Williams,"Bakerland, NG",60237-131972,60237,131972,96104.5,80-100K
1873,Data Scientist,"Summers, Carter and James","Swansonburgh, MV",107898-200535,107898,200535,154216.5,150-200K
1874,Computer Vision Engineer,"Hughes, Neal and Davis","Davidbury, CM",139581-152762,139581,152762,146171.5,120-150K
1875,AI Product Manager,Robinson Inc,"Wuland, BO",75241-170085,75241,170085,122663.0,120-150K
1876,Quant Researcher,Marsh Inc,"Lake Patrickville, SK",137255-202108,137255,202108,169681.5,150-200K
1877,Data Scientist,Kim-Thornton,"South Peggyton, PW",85959-155778,85959,155778,120868.5,120-150K
1878,Quant Researcher,"Miller, Wilson and Barker","Helenport, OM",127608-200088,127608,200088,163848.0,150-200K
1879,Computer Vision Engineer,"Stewart, Rodriguez and Jenkins","Port Mitchell, US",108442-183191,108442,183191,145816.5,120-150K
1880,Data Scientist,Kelly-Cline,"Port Caroline, NI",130051-206373,130051,206373,168212.0,150-200K
1881,Data Analyst,Beltran Inc,"Lake Joshua, CU",97481-117918,97481,117918,107699.5,100-120K
1882,ML Engineer,"Kennedy, Lopez and Bell","New Michael, TW",94087-155660,94087,155660,124873.5,120-150K
1883,ML Engineer,Watson-Mitchell,"Mariaton, SZ",70792-91387,70792,91387,81089.5,80-100K
1884,NLP Engineer,"Wolfe, Stephenson and Sanchez","Wallacetown, MG",68291-154121,68291,154121,111206.0,100-120K
1885,Data Analyst,Gaines-Nelson,"West Ryanport, MZ",137372-221784,137372,221784,179578.0,150-200K
1886,AI Researcher,"Calhoun, Thomas and Brandt","Shepherdport, CY",83107-169161,83107,169161,126134.0,120-150K
1887,AI Researcher,"Hernandez, Griffith and Simmons","West Mark, ET",88435-184953,88435,184953,136694.0,120-150K
1888,AI Product Manager,Davies-Payne,"Kristyton, GW",136510-188862,136510,188862,162686.0,150-200K
1889,Data Analyst,Hicks Group,"Hollyberg, BB",143200-155406,143200,155406,149303.0,120-150K
1890,Computer Vision Engineer,Myers Ltd,"Amandahaven, MX",82823-182473,82823,182473,132648.0,120-150K
1891,NLP Engineer,Ramirez and Sons,"Brendashire, LR",109348-119746,109348,119746,114547.0,100-120K
1892,ML Engineer,Adams-Lee,"New Marthaview, PH",65370-116822,65370,116822,91096.0,80-100K
1893,Data Analyst,Rosario PLC,"East John, TV",131317-223043,131317,223043,177180.0,150-200K
1894,Quant Researcher,Mack and Sons,"Rhodestown, LI",87751-118275,87751,118275,103013.0,100-120K
1895,Data Scientist,"Ramos, Hines and Faulkner","Martinbury, PW",119481-186317,119481,186317,152899.0,150-200K
1896,AI Researcher,Smith-Hall,"Debbieburgh, FI",94861-166400,94861,166400,130630.5,120-150K
1897,ML Engineer,"Santos, Lowe and Lindsey","Humphreyfort, PT",114821-195654,114821,195654,155237.5,150-200K
1898,Quant Researcher,Wilkins-King,"Lake Mark, CH",137105-162867,137105,162867,149986.0,120-150K
1899,Computer Vision Engineer,Parker-Harris,"Morrisburgh, MH",73444-83704,73444,83704,78574.0,60-80K
1900,ML Engineer,Mitchell-Ayers,"Andersonberg, GA",76464-92375,76464,92375,84419.5,80-100K
1901,AI Product Manager,"James, Scott and Armstrong","Kellyton, TG",129651-170616,129651,170616,150133.5,150-200K
1902,NLP Engineer,Mcdonald-Hines,"West Christian, RS",145357-162928,145357,162928,154142.5,150-200K
1903,Data Scientist,Alvarez and Sons,"Rebeccamouth, CZ",130772-144979,130772,144979,137875.5,120-150K
1904,Data Analyst,Shaw-May,"Saraberg, SO",71169-107210,71169,107210,89189.5,80-100K
1905,Data Analyst,"Deleon, Johnson and Shah","Markview, TZ",108790-120569,108790,120569,114679.5,100-120K
1906,ML Engineer,Stevens LLC,"Palmershire, ES",87504-161685,87504,161685,124594.5,120-150K
1907,Data Analyst,"Moore, Edwards and Greene","North Angelaside, RU",83696-154585,83696,154585,119140.5,100-120K
1908,AI Researcher,Lee Group,"Buchananfort, PS",45038-106353,45038,106353,75695.5,60-80K
1909,AI Researcher,"Smith, Rodriguez and Foster","East Laura, YE",52265-124743,52265,124743,88504.0,80-100K
1910,Data Analyst,Hale Group,"Jasonbury, ZM",147433-197450,147433,197450,172441.5,150-200K
1911,Quant Researcher,James PLC,"Port Jacqueline, NG",129069-209902,129069,209902,169485.5,150-200K
1912,NLP Engineer,Wagner-Doyle,"Stephaniefurt, SL",53182-143456,53182,143456,98319.0,80-100K
1913,AI Product Manager,Martinez PLC,"Mollyside, JO",78877-155191,78877,155191,117034.0,100-120K
1914,AI Product Manager,"Allen, Ward and Smith","Morganshire, HT",79490-119269,79490,119269,99379.5,80-100K
1915,Computer Vision Engineer,Nelson PLC,"Bennettshire, IR",46931-121518,46931,121518,84224.5,80-100K
1916,AI Researcher,Roach-Flores,"Brownfurt, LA",62605-95713,62605,95713,79159.0,60-80K
1917,Data Analyst,Mullins Group,"Goodwinshire, ME",138097-199176,138097,199176,168636.5,150-200K
1918,Data Analyst,Smith-Garcia,"Craigport, CV",99857-141489,99857,141489,120673.0,120-150K
1919,Data Analyst,White-Frye,"Nicoletown, NZ",107295-174101,107295,174101,140698.0,120-150K
1920,NLP Engineer,"Lewis, Mccormick and Rowland","Lake Andrea, DM",123053-222983,123053,222983,173018.0,150-200K
1921,AI Researcher,"Mccann, Atkinson and Durham","Atkinschester, CO",93939-149687,93939,149687,121813.0,120-150K
1922,NLP Engineer,Campbell PLC,"Lucaschester, FJ",127132-172973,127132,172973,150052.5,150-200K
1923,AI Researcher,Edwards-Pacheco,"Stevenside, CD",68948-95321,68948,95321,82134.5,80-100K
1924,ML Engineer,Arroyo Ltd,"North Jennifer, HR",117098-171168,117098,171168,144133.0,120-150K
1925,ML Engineer,Banks-Wright,"South Devintown, MT",68093-162110,68093,162110,115101.5,100-120K
1926,AI Researcher,Hayes PLC,"Port Kaylatown, SO",149051-234508,149051,234508,191779.5,150-200K
1927,NLP Engineer,"Moore, Mitchell and Tapia","North Kimberly, HN",68849-114222,68849,114222,91535.5,80-100K
1928,ML Engineer,Martin PLC,"Port Stevenburgh, KN",149671-239816,149671,239816,194743.5,150-200K
1929,ML Engineer,"Garcia, Chambers and Sutton","South Paulstad, BY",70538-169148,70538,169148,119843.0,100-120K
1930,NLP Engineer,Wyatt LLC,"Jaredport, NA",46559-58913,46559,58913,52736.0,<60K
1931,Data Analyst,"Weeks, Diaz and Fisher","Hernandeztown, PS",56010-132808,56010,132808,94409.0,80-100K
1932,AI Researcher,Murphy Inc,"East Samuelburgh, SL",97069-179529,97069,179529,138299.0,120-150K
1933,Data Scientist,Mahoney LLC,"North Paigemouth, TO",50988-141937,50988,141937,96462.5,80-100K
1934,AI Researcher,Larsen-Armstrong,"North Albert, NP",127429-145986,127429,145986,136707.5,120-150K
1935,NLP Engineer,Chavez and Sons,"Natashaberg, BA",114412-158034,114412,158034,136223.0,120-150K
1936,NLP Engineer,Davis Ltd,"North Maryborough, CL",77143-134656,77143,134656,105899.5,100-120K
1937,Computer Vision Engineer,Baldwin-Norman,"North Oscar, DJ",41541-62798,41541,62798,52169.5,<60K
1938,Data Scientist,"Lyons, Gardner and Moss","Tarahaven, IN",53775-65900,53775,65900,59837.5,<60K
1939,Data Scientist,Smith-Silva,"West Claudia, RO",56922-108481,56922,108481,82701.5,80-100K
1940,AI Product Manager,Craig-Snyder,"Timothyfort, DZ",73378-85805,73378,85805,79591.5,60-80K
1941,NLP Engineer,Shah PLC,"Roberttown, AG",138785-238009,138785,238009,188397.0,150-200K
1942,NLP Engineer,"Robinson, Mcdowell and Robinson","South Elizabeth, GE",76728-116756,76728,116756,96742.0,80-100K
1943,Data Analyst,"Williams, Brown and Chen","Cassandraport, MC",76471-130897,76471,130897,103684.0,100-120K
1944,NLP Engineer,"Lopez, Davis and Chapman","Lake Alisonhaven, NI",110388-189599,110388,189599,149993.5,120-150K
1945,Data Scientist,"Walker, Williamson and Brown","Staciechester, AO",89874-154358,89874,154358,122116.0,120-150K
1946,Quant Researcher,"Fry, Farrell and Hernandez","Taylorview, PL",58207-79736,58207,79736,68971.5,60-80K
1947,Quant Researcher,"Gomez, King and Thompson","North Sheryl, TD",71100-143266,71100,143266,107183.0,100-120K
1948,Quant Researcher,Kim-Woodward,"New Andrea, NI",137029-236175,137029,236175,186602.0,150-200K
1949,Data Scientist,"Williams, Moore and Rogers","New Kimberlyhaven, SN",113059-195940,113059,195940,154499.5,150-200K
1950,Data Analyst,"Roberson, Lucero and Smith","New Roberto, JP",77836-97801,77836,97801,87818.5,80-100K
1951,Quant Researcher,"Hoffman, Gaines and Medina","Harperfort, MT",134973-214730,134973,214730,174851.5,150-200K
1952,Data Analyst,Robinson Ltd,"Stevenborough, GR",52949-102386,52949,102386,77667.5,60-80K
1953,Data Analyst,Stark-Collins,"Port Meganshire, MH",119299-146767,119299,146767,133033.0,120-150K
1954,NLP Engineer,Allen-Sandoval,"Mallorymouth, MY",83982-166278,83982,166278,125130.0,120-150K
1955,ML Engineer,Reid-Armstrong,"Williamstad, VE",48725-96277,48725,96277,72501.0,60-80K
1956,Quant Researcher,Jones-Lopez,"Emilyberg, CH",149725-238111,149725,238111,193918.0,150-200K
1957,NLP Engineer,Bennett Ltd,"East Casey, EE",125120-171165,125120,171165,148142.5,120-150K
1958,Data Scientist,Moore-Martin,"Gregorytown, GA",92960-134856,92960,134856,113908.0,100-120K
1959,AI Researcher,Diaz-Reed,"South Benjamin, FR",84627-107657,84627,107657,96142.0,80-100K
1960,Computer Vision Engineer,"Clark, Olsen and Williams","Lake Janicehaven, BH",113567-141815,113567,141815,127691.0,120-150K
1961,Data Scientist,Daniels-Moore,"West Justinfort, AO",40402-80152,40402,80152,60277.0,60-80K
1962,Data Scientist,"Ramos, Long and Smith","West Danielle, LU",130661-211849,130661,211849,171255.0,150-200K
1963,Quant Researcher,Miller-Vaughan,"New Mistyland, SL",49531-66613,49531,66613,58072.0,<60K
1964,Quant Researcher,"Hines, Stevens and Johnson","Gutierrezmouth, UG",130480-180145,130480,180145,155312.5,150-200K
1965,Data Scientist,Williams-Mcdonald,"West Natalieville, GD",74440-100994,74440,100994,87717.0,80-100K
1966,Quant Researcher,Chen Ltd,"East Markville, GM",125311-197070,125311,197070,161190.5,150-200K
1967,AI Researcher,Joseph Ltd,"South Christopher, NE",69924-129065,69924,129065,99494.5,80-100K
1968,ML Engineer,Williams LLC,"Wrightburgh, ML",143317-202861,143317,202861,173089.0,150-200K
1969,AI Researcher,"Jones, Reyes and Watkins","Lindashire, SC",107946-202170,107946,202170,155058.0,150-200K
1970,Data Scientist,"Rodriguez, Mccoy and Rojas","Carterport, UG",104516-120254,104516,120254,112385.0,100-120K
1971,ML Engineer,"Kim, Mitchell and York","Lovemouth, VN",100209-149987,100209,149987,125098.0,120-150K
1972,Data Analyst,Jackson-Ortiz,"East Randy, BA",125179-161443,125179,161443,143311.0,120-150K
1973,AI Researcher,"Miller, Russell and Reed","East Sylviaborough, ML",74296-157397,74296,157397,115846.5,100-120K
1974,ML Engineer,Mclaughlin-Woodard,"Lake Alexanderfurt, QA",98345-185074,98345,185074,141709.5,120-150K
1975,Quant Researcher,"Smith, Simon and Bennett","West Loganburgh, DJ",109031-158268,109031,158268,133649.5,120-150K
1976,Computer Vision Engineer,Horton and Sons,"Nicholasmouth, BD",117323-142634,117323,142634,129978.5,120-150K
1977,Data Analyst,Allen-Patterson,"East Shelley, DE",63685-117966,63685,117966,90825.5,80-100K
1978,Data Analyst,Tate-Burnett,"Harrischester, ER",85582-159454,85582,159454,122518.0,120-150K
1979,AI Product Manager,"Johnson, Hughes and Smith","New Michaelmouth, NP",140375-162701,140375,162701,151538.0,150-200K
1980,AI Product Manager,Cook-Fowler,"Kevinborough, SE",72541-113000,72541,113000,92770.5,80-100K
1981,AI Product Manager,Fleming LLC,"East Michelleborough, ZA",62419-81701,62419,81701,72060.0,60-80K
1982,NLP Engineer,Schmidt Inc,"South Craigchester, KG",83082-168419,83082,168419,125750.5,120-150K
1983,ML Engineer,Ramirez-Love,"Tylerland, GA",97924-129750,97924,129750,113837.0,100-120K
1984,AI Researcher,Ball-Kelly,"North Melissashire, LA",126658-206526,126658,206526,166592.0,150-200K
1985,Data Analyst,Grimes-Moore,"Melissamouth, VC",46246-137067,46246,137067,91656.5,80-100K
1986,Data Analyst,"Jackson, Anthony and Woods","Danielview, SA",138115-160417,138115,160417,149266.0,120-150K
1987,Data Scientist,"Douglas, Thomas and Smith","Gailmouth, PK",44089-122930,44089,122930,83509.5,80-100K
1988,ML Engineer,"Solis, Peters and Walsh","Jennifermouth, HR",75187-168220,75187,168220,121703.5,120-150K
1989,AI Product Manager,Webb-Walls,"Port Camerontown, BB",75937-160307,75937,160307,118122.0,100-120K
1990,Data Scientist,"Hall, Barber and Young","Williamshaven, NI",101664-150656,101664,150656,126160.0,120-150K
1991,Computer Vision Engineer,Sanchez Group,"Brownton, LB",129971-201877,129971,201877,165924.0,150-200K
1992,Quant Researcher,Wood-Salas,"East Brianborough, IL",77772-150810,77772,150810,114291.0,100-120K
1993,Computer Vision Engineer,Young and Sons,"Lesliefort, ZW",43959-65908,43959,65908,54933.5,<60K
1994,NLP Engineer,Moran-Brown,"Brownburgh, WS",149301-234157,149301,234157,191729.0,150-200K
1995,AI Researcher,Williams-Curtis,"Melissaside, ZA",63305-152463,63305,152463,107884.0,100-120K
1996,NLP Engineer,"Mueller, Ellis and Clark","Washingtonmouth, SD",90382-110126,90382,110126,100254.0,100-120K
1997,AI Product Manager,Roberts-Yu,"Joshuafort, ZA",47848-137195,47848,137195,92521.5,80-100K
1998,Data Analyst,"Brooks, Williams and Randolph","West Brittanyburgh, CG",134994-180108,134994,180108,157551.0,150-200K
1999,Quant Researcher,Castaneda-Smith,"Anthonyshire, OM",62388-82539,62388,82539,72463.5,60-80K
