job_id,job_title,company_name,location,posted_date,posted_year,posted_month,posted_quarter,posted_day_of_week,days_since_posted
1957,NLP Engineer,Bennett Ltd,"East Casey, EE",2025-02-11,2025,2,1,1,301
1958,Data Scientist,Moore-Martin,"Gregorytown, GA",2023-10-22,2023,10,4,6,779
1959,AI Researcher,Diaz-Reed,"South Benjamin, FR",2024-05-02,2024,5,2,3,586
1960,Computer Vision Engineer,"Clark, Olsen and Williams","Lake Janicehaven, BH",2025-03-08,2025,3,1,5,276
1961,Data Scientist,Daniels-Moore,"West Justinfort, AO",2025-04-22,2025,4,2,1,231
1962,Data Scientist,"Ramos, Long and Smith","West Danielle, LU",2024-11-04,2024,11,4,0,400
1963,Quant Researcher,Miller-Vaughan,"New Mistyland, SL",2025-07-25,2025,7,3,4,137
1964,Quant Researcher,"Hines, Stevens and Johnson","Gutierrezmouth, UG",2025-09-05,2025,9,3,4,95
1965,Data Scientist,Williams-Mcdonald,"West Natalieville, GD",2025-02-06,2025,2,1,3,306
1966,Quant Researcher,Chen Ltd,"East Markville, GM",2025-01-27,2025,1,1,0,316
1967,AI Researcher,Joseph Ltd,"South Christopher, NE",2024-12-13,2024,12,4,4,361
1968,ML Engineer,Williams LLC,"Wrightburgh, ML",2023-10-23,2023,10,4,0,778
1969,AI Researcher,"Jones, Reyes and Watkins","Lindashire, SC",2024-06-20,2024,6,2,3,537
1970,Data Scientist,"Rodriguez, Mccoy and Rojas","Carterport, UG",2024-01-29,2024,1,1,0,680
1971,ML Engineer,"Kim, Mitchell and York","Lovemouth, VN",2024-08-02,2024,8,3,4,494
1972,Data Analyst,Jackson-Ortiz,"East Randy, BA",2025-05-14,2025,5,2,2,209
1973,AI Researcher,"Miller, Russell and Reed","East Sylviaborough, ML",2025-06-20,2025,6,2,4,172
1974,ML Engineer,Mclaughlin-Woodard,"Lake Alexanderfurt, QA",2025-04-01,2025,4,2,1,252
1975,Quant Researcher,"Smith, Simon and Bennett","West Loganburgh, DJ",2025-08-31,2025,8,3,6,100
1976,Computer Vision Engineer,Horton and Sons,"Nicholasmouth, BD",2025-04-20,2025,4,2,6,233
1977,Data Analyst,Allen-Patterson,"East Shelley, DE",2024-03-06,2024,3,1,2,643
1978,Data Analyst,Tate-Burnett,"Harrischester, ER",2024-07-13,2024,7,3,5,514
1979,AI Product Manager,"Johnson, Hughes and Smith","New Michaelmouth, NP",2024-11-09,2024,11,4,5,395
1980,AI Product Manager,Cook-Fowler,"Kevinborough, SE",2024-03-18,2024,3,1,0,631
1981,AI Product Manager,Fleming LLC,"East Michelleborough, ZA",2025-09-11,2025,9,3,3,89
1982,NLP Engineer,Schmidt Inc,"South Craigchester, KG",2024-03-23,2024,3,1,5,626
1983,ML Engineer,Ramirez-Love,"Tylerland, GA",2025-09-12,2025,9,3,4,88
1984,AI Researcher,Ball-Kelly,"North Melissashire, LA",2024-08-06,2024,8,3,1,490
1985,Data Analyst,Grimes-Moore,"Melissamouth, VC",2025-05-02,2025,5,2,4,221
1986,Data Analyst,"Jackson, Anthony and Woods","Danielview, SA",2024-10-30,2024,10,4,2,405
1987,Data Scientist,"Douglas, Thomas and Smith","Gailmouth, PK",2024-07-13,2024,7,3,5,514
1988,ML Engineer,"Solis, Peters and Walsh","Jennifermouth, HR",2024-10-12,2024,10,4,5,423
1989,AI Product Manager,Webb-Walls,"Port Camerontown, BB",2025-02-10,2025,2,1,0,302
1990,Data Scientist,"Hall, Barber and Young","Williamshaven, NI",2025-01-09,2025,1,1,3,334
1991,Computer Vision Engineer,Sanchez Group,"Brownton, LB",2024-12-12,2024,12,4,3,362
1992,Quant Researcher,Wood-Salas,"East Brianborough, IL",2024-02-14,2024,2,1,2,664
1993,Computer Vision Engineer,Young and Sons,"Lesliefort, ZW",2025-02-28,2025,2,1,4,284
1994,NLP Engineer,Moran-Brown,"Brownburgh, WS",2025-01-08,2025,1,1,2,335
1995,AI Researcher,Williams-Curtis,"Melissaside, ZA",2025-01-30,2025,1,1,3,313
1996,NLP Engineer,"Mueller, Ellis and Clark","Washingtonmouth, SD",2024-04-22,2024,4,2,0,596
1997,AI Product Manager,Roberts-Yu,"Joshuafort, ZA",2023-12-02,2023,12,4,5,738
1998,Data Analyst,"Brooks, Williams and Randolph","West Brittanyburgh, CG",2023-10-29,2023,10,4,6,772
1999,Quant Researcher,Castaneda-Smith,"Anthonyshire, OM",2024-08-10,2024,8,3,5,486
2000,Quant Researcher,Estes Group,"Benjaminview, NE",2025-02-20,2025,2,1,3,292
